id,site_addr,addr_str,addr_num,addr_zip,latitude,longitude,fips
M_136837_872431,0  DEAN POND ROAD,DEAN POND ROAD,0,01010,42.099747146371286,-72.26360050645306,250138138021125
M_136911_873116,0  DEARTH HILL ROAD,DEARTH HILL ROAD,0,01010,42.10592005898075,-72.26277999599075,250138138021138
M_138988_872756,0  DEARTH HILL ROAD,DEARTH HILL ROAD,0,01010,42.10284349708896,-72.23763158062387,250138138021134
M_146394_875763,0  SIXTH STREET,SIXTH STREET,0,01010,42.13045693054386,-72.14837349246949,250138138022026
M_140156_877078,0  STEERAGE AREA,STEERAGE AREA,0,01010,42.14184392107758,-72.22395469931783,250138138021026
M_138247_871596,0  DEARTH HILL ROAD,DEARTH HILL ROAD,0,01010,42.09234212334963,-72.24646704273022,250138138021144
F_606055_2972374,1 RIVER RD,RIVER RD,1,nan,42.40419642133424,-71.68554070967915,250277161004019
F_605445_2970023,301 BOYLSTON ST,BOYLSTON ST,301,nan,42.39774156444821,-71.68778009154376,250277161004028
F_602691_2977986,58 FITCH RD,FITCH RD,58,nan,42.419575070216624,-71.6980442730536,250277161003031
F_598487_2975169,31 SO MEADOW RD,SO MEADOW RD,31,nan,42.41181735805472,-71.71358737556943,250277161003035
F_607105_2975863,119 CHESTNUT ST,CHESTNUT ST,119,nan,42.41377649604232,-71.6816805648425,250277163002012
F_606175_2975946,137 - 139 PLEASANT ST,PLEASANT ST,137 - 139,nan,42.41399876196786,-71.68512511000768,250277161002003
F_599455_2976072,48 SO MEADOW RD,SO MEADOW RD,48,nan,42.41430179602556,-71.71001112632582,250277161003031
F_607629_2976627,309 CHURCH ST,CHURCH ST,309,nan,42.41587596798828,-71.67974610492006,250277163002012
F_601156_2976264,26 ROGERS FIELD WAY,ROGERS FIELD WAY,26,nan,42.41483996603862,-71.70371381108998,250277161003031
F_607469_2977406,271 CHESTNUT ST,CHESTNUT ST,271,nan,42.41801262597707,-71.68034471929627,250277163002010
F_609556_2977798,367 WATER ST,WATER ST,367,nan,42.41910012699869,-71.67261877816158,250277163002005
F_603505_2978274,1 - 50 FITCH RD,FITCH RD,1 - 50,nan,42.420370491229534,-71.69503211696619,250277161003030
F_611275_2979826,1 BOLTON RD,BOLTON RD,1,nan,42.42467434687924,-71.66626725947508,250277161001022
F_607694_2982205,677 HIGH ST,HIGH ST,677,nan,42.43118241390659,-71.67954887802463,250277162001004
F_606611_2969304,506 WILSON ST,WILSON ST,506,nan,42.39577557394006,-71.68345765285787,250277161005033
F_605942_2971171,520 WILSON ST,WILSON ST,520,nan,42.40089468974319,-71.68594938568705,250277161005033
F_596677_2972937,355 W BOYLSTON ST,W BOYLSTON ST,355,nan,42.40568008773884,-71.72026841899445,250277161003047
F_605610_2968358,WACHUSETT RESERVOIR,WACHUSETT RESERVOIR,nan,nan,42.39317375842823,-71.68715571071431,250277161004028
M_97381_932783,0  S CATAMOUNT HILL RD,S CATAMOUNT HILL RD,0,01340,42.63884896570956,-72.7512459815151,250110401002136
M_97630_932543,0  S CATAMOUNT HILL RD,S CATAMOUNT HILL RD,0,01776,42.63672152972527,-72.7481675088221,250110401002136
M_98606_934189,0  STACY RD,STACY RD,0,01776,42.65166538131345,-72.73656002917686,250110401002136
M_96001_940660,0  ED CLARK RD,ED CLARK RD,0,01776,42.70956653220462,-72.76949940356641,250110401002072
M_95937_941085,0  ED CLARK RD,ED CLARK RD,0,01776,42.71338334078981,-72.7703577864919,250110401002072
M_95574_941588,OFF  STETSON BROS RD,STETSON BROS RD,OFF,01340,42.71786203692468,-72.77488025175387,250110401002072
M_94761_941706,OFF  STETSON BROS RD,STETSON BROS RD,OFF,01340,42.71881433049859,-72.78482592947715,250110401002012
M_94797_942083,OFF  STETSON BROS RD,STETSON BROS RD,OFF,01340,42.72221253440373,-72.7844557899022,250110401002012
M_95341_942678,0  ED CLARK RD,ED CLARK RD,0,01776,42.72764159293504,-72.77792375369852,250110401002013
M_94687_943372,0  ED CLARK RD,ED CLARK RD,0,01776,42.7337996895933,-72.7860358762929,250110401002000
M_95225_943395,0  ED CLARK RD,ED CLARK RD,0,01776,42.73407953866752,-72.77947125851465,250110401002000
M_95639_943318,0  ED CLARK RD,ED CLARK RD,0,01776,42.73344226472729,-72.77440235870488,250110401003042
M_96199_943197,0  PHILLIPS HILL RD,PHILLIPS HILL RD,0,01776,42.732428275130125,-72.76754298273804,250110401003040
M_98909_933464,0  STACY RD,STACY RD,0,01340,42.64517903202543,-72.73273750267889,250110401002136
M_105102_937579,0  W LEYDEN RD,W LEYDEN RD,0,01340,42.68300004735558,-72.65790871829196,250110401003016
M_105142_936903,0  W LEYDEN RD,W LEYDEN RD,0,01340,42.67692014380094,-72.65730880652208,250110401003021
M_106128_936420,0  GREEN RIVER RD,GREEN RIVER RD,0,01776,42.67269236464004,-72.64520151820473,250110401003021
M_105568_936876,0  S GREEN RIVER RD,S GREEN RIVER RD,0,01776,42.67672902524616,-72.65210760587577,250110401003020
M_106345_936375,0  S GREEN RIVER RD,S GREEN RIVER RD,0,01776,42.67231350626104,-72.6425471672653,250110401003020
M_108021_933771,0  S GREEN RIVER RD,S GREEN RIVER RD,0,01340,42.64907447080626,-72.62168539568559,250110401003059
M_107619_933704,0  S GREEN RIVER RD,S GREEN RIVER RD,0,01340,42.64842369143207,-72.62657643226252,250110401003058
M_107322_934269,0  NELSON RD,NELSON RD,0,01776,42.65347405212825,-72.63028919040916,250110401003057
F_386682_3044772,3  FRENCH KING HWY,FRENCH KING HWY,3,01354,42.59866448467713,-72.50088036258273,250110402003109
F_387145_3046214,FRENCH KING HWY,FRENCH KING HWY,nan,01354,42.60263578490088,-72.49922365098374,250110402003059
F_386802_3046266,FRENCH KING HWY,FRENCH KING HWY,nan,01354,42.60276742470453,-72.50049980001965,250110402003059
F_375847_3048508,BOAT RAMP FRENCH KING HWY,FRENCH KING HWY,BOAT RAMP,01354,42.60855899331272,-72.54128759283357,250110402003064
F_374793_3050287,12  MAIN RD,MAIN RD,12,01354,42.61340460609619,-72.54528341552152,250110402003062
F_373425_3050773,FRENCH KING HWY,FRENCH KING HWY,nan,01354,42.614691915827926,-72.55038715930259,250110402003073
F_373955_3050988,SOUTH MAIN RD,MAIN RD,SOUTH,01354,42.61529969461464,-72.54842822146729,250110402003073
F_388123_3051130,ABBOT LOT RIVER RD,RIVER RD,ABBOT LOT,01354,42.616155132298346,-72.49580457256255,250110402003104
M_72805_904256,0  SKYLINE TRAIL,SKYLINE TRAIL,0,01011,42.378444555384185,-73.04454683097617,250158227003106
M_73351_904653,16  SKYLINE TRAIL,SKYLINE TRAIL,16,01011,42.38210687700887,-73.03800503272709,250158227003103
M_72676_902099,0  WEST HILL RD,WEST HILL RD,0,01011,42.359007741383806,-73.04563836969267,250158227003107
M_72182_901865,0  BECKET RD,BECKET RD,0,01011,42.35682069561551,-73.0515822516366,250158227003107
M_72611_903385,WEST HILL RD,WEST HILL RD,nan,01011,42.37057279807164,-73.04671031378156,250158227003107
M_73048_900853,0  WEST HILL RD,WEST HILL RD,0,01011,42.34785268417736,-73.04085028058424,250158227003135
M_72834_898831,0  WEST HILL RD,WEST HILL RD,0,01011,42.3296171210394,-73.04300318159301,250158227003136
M_72608_899367,0  WEST HILL RD,WEST HILL RD,0,01011,42.33440501235298,-73.04586267103817,250158227003136
M_72758_898105,0  WEST HILL RD,WEST HILL RD,0,01011,42.32306974300974,-73.04376572878338,250158227003138
M_73630_898348,0  WEST HILL RD,WEST HILL RD,0,01011,42.32539867370963,-73.03324145035599,250158227003135
M_74939_896878,0  JOHNNYCAKE HILL RD,JOHNNYCAKE HILL RD,0,01011,42.31237728779907,-73.01704559873438,250158227003125
M_74062_897781,0  TOWN HILL RD,TOWN HILL RD,0,01011,42.320364661569805,-73.02787792231727,250158227003126
M_75183_898124,0  NONE,NONE,0,01011,42.32363211906068,-73.01435470945314,250158227003125
M_75709_897103,0  ALDERMAN RD,ALDERMAN RD,0,01011,42.31452552583754,-73.00775534852713,250158227003125
M_76129_897149,0  CHESTER RD,CHESTER RD,0,01011,42.31500631664037,-73.00267127754759,250158227003125
M_75683_896503,0  NONE,NONE,0,01011,42.309120506374136,-73.00794202205881,250158227003125
M_73738_900719,0  WEST HILL RD,WEST HILL RD,0,01011,42.34675840871055,-73.03244815654143,250158227003125
M_73265_898446,0  WEST HILL RD,WEST HILL RD,0,01011,42.326221659198495,-73.03769045380751,250158227003136
M_73546_900657,0  WEST HILL RD,WEST HILL RD,0,01011,42.346169247601615,-73.03476442898456,250158227003135
M_73906_903374,0  ARTHUR PEASE RD,ARTHUR PEASE RD,0,01011,42.37068410800504,-73.03098789801426,250158227003103
M_73546_902545,0  SKYLINE TRAIL,SKYLINE TRAIL,0,01011,42.36316376892304,-73.03517680549199,250158227003106
M_75118_903465,0  ARTHUR PEASE RD,ARTHUR PEASE RD,0,01011,42.37169812727558,-73.0162949853266,250158227003100
M_73460_904031,0  SKYLINE TRAIL,SKYLINE TRAIL,0,01011,42.376525765028696,-73.0365455853041,250158227003103
M_74253_904164,0  ARTHUR PEASE RD,ARTHUR PEASE RD,0,01011,42.37785113592221,-73.02694734360574,250158227003103
M_75218_904119,0  ARTHUR PEASE RD,ARTHUR PEASE RD,0,01011,42.37760099549439,-73.01522210552902,250158227003100
M_75984_904731,0  CHIPMAN RD,CHIPMAN RD,0,01011,42.38323193606095,-73.0060537441415,250158227003100
M_76575_905083,0  CHIPMAN RD,CHIPMAN RD,0,01011,42.38649412462126,-72.9989532186424,250158227003101
M_76667_904594,0  CHIPMAN RD,CHIPMAN RD,0,01011,42.38210701612176,-72.99773187192055,250158227003101
M_77041_904243,0  CHIPMAN RD,CHIPMAN RD,0,01011,42.37900656803996,-72.99311641067054,250158227003101
M_78348_905079,0  RIVER RD,RIVER RD,0,01011,42.38673659668377,-72.97742425374533,250158227003050
M_78859_903755,0  RIVER RD,RIVER RD,0,01011,42.37489825449097,-72.97094229018423,250158227003043
M_77915_903698,0  CONE RD,CONE RD,0,01011,42.374238051915405,-72.98239038793119,250158227003101
M_78045_904768,0  RIVER RD,RIVER RD,0,01011,42.38388986396558,-72.98103777692663,250158227003102
M_77545_905190,0  RIVER RD,RIVER RD,0,01011,42.38761012280265,-72.98719796159189,250158227003102
M_78220_905355,0  RIVER RD,RIVER RD,0,01011,42.38920100580757,-72.97903657779868,250158227003102
M_78426_905563,0  RIVER RD,RIVER RD,0,01011,42.39110542048191,-72.97657890387865,250158227003148
M_77196_904698,0  CHIPMAN RD,CHIPMAN RD,0,01011,42.38312659890396,-72.99133119063504,250158227003101
M_79315_901303,0  RIVER RD,RIVER RD,0,01011,42.35289736694952,-72.9648951661838,250158227003118
M_79263_901431,0  RIVER RD,RIVER RD,0,01011,42.354041513312005,-72.96555291963158,250158227003118
M_79114_902087,0  RIVER RD,RIVER RD,0,01011,42.35992340741278,-72.96749816761113,250158227003118
M_79030_902334,0  RIVER RD,RIVER RD,0,01011,42.36213374991279,-72.96856930635758,250158227003118
M_78698_903417,0  RIVER RD,RIVER RD,0,01011,42.371830765583965,-72.9728259680854,250158227003118
M_79192_902967,0  RIVER RD,RIVER RD,0,01011,42.3678567549546,-72.96673515270211,250158227003043
M_79796_900012,0  RIVER RD,RIVER RD,0,01011,42.341350660392045,-72.95878986763216,250158227003121
M_79818_900723,0  RIVER RD,RIVER RD,0,01011,42.34775411165837,-72.95867047547024,250158227003121
M_79885_900568,0  RIVER RD,RIVER RD,0,01011,42.34636919209002,-72.95782529264581,250158227003121
M_79713_900530,0  RIVER RD,RIVER RD,0,01011,42.346000652069925,-72.95990454122565,250158227003121
M_79847_900460,0  RIVER RD,RIVER RD,0,01011,42.34539118292355,-72.95826399779398,250158227003121
M_79827_900401,0  RIVER RD,RIVER RD,0,01011,42.3448570162185,-72.95849444201593,250158227003121
M_79872_900351,0  RIVER RD,RIVER RD,0,01011,42.34441386702871,-72.95793802898848,250158227003121
M_79880_900287,0  RIVER RD,RIVER RD,0,01011,42.343839002037214,-72.95782768134414,250158227003121
M_79896_900229,0  RIVER RD,RIVER RD,0,01011,42.343319376646136,-72.95762150833109,250158227003121
M_79937_900173,0  RIVER RD,RIVER RD,0,01011,42.34282159892409,-72.95711240664343,250158227003121
M_79074_899929,0  CLARK WRIGHT RD,CLARK WRIGHT RD,0,01011,42.340492040569245,-72.96753297161935,250158227003121
M_79539_901181,0  RIVER RD,RIVER RD,0,01011,42.35183378721074,-72.96215136651418,250158227003119
M_73399_899092,0  WEST HILL RD,WEST HILL RD,0,01011,42.332058288434446,-73.03620611725675,250158227003136
M_74783_897529,0  JOHNNYCAKE HILL RD,JOHNNYCAKE HILL RD,0,01011,42.31821223334824,-73.01907817355863,250158227003125
M_154364_903617,578 OLD TURNPIKE ROAD,OLD TURNPIKE ROAD,578,01068,42.38172525550143,-72.05416674861416,250277211011025
M_155514_903473,0 COLDBROOK ROAD,COLDBROOK ROAD,0,01068,42.38049530331952,-72.0401913809763,250277211011020
M_155575_904205,0 SUMMER STREET RT 122,SUMMER STREET RT 122,0,01068,42.387088648245154,-72.03950690155291,250277211011039
M_156187_904180,0 SUMMER STREET RT 122,SUMMER STREET RT 122,0,01068,42.38689819345724,-72.03207294019965,250277211011041
M_157162_901623,0 SUMMER STREET RT 122,SUMMER STREET RT 122,0,01068,42.36393273209046,-72.0200433385673,250277211011043
M_154699_901998,0 OLD TURNPIKE ROAD,OLD TURNPIKE ROAD,0,01068,42.36716962355603,-72.04997213120127,250277211011028
M_155960_901926,0 OLD TURNPIKE ROAD,OLD TURNPIKE ROAD,0,01068,42.36659361636838,-72.03465801807347,250277211011032
M_153007_898980,0 NEW BRAINTREE ROAD,NEW BRAINTREE ROAD,0,01068,42.33989974345667,-72.07026812134438,250277211011072
M_153314_898803,0 NEW BRAINTREE ROAD,NEW BRAINTREE ROAD,0,01068,42.33832469680654,-72.06652846745921,250277211011072
M_153477_898613,0 RUTHERFORD ROAD,RUTHERFORD ROAD,0,01068,42.33662392677223,-72.06453528211782,250277211011072
M_154540_898511,0 LINCOLN ROAD,LINCOLN ROAD,0,01068,42.33576827280927,-72.0516286236728,250277211011079
M_154297_898348,0 LINCOLN ROAD,LINCOLN ROAD,0,01068,42.33428665623733,-72.05456433414112,250277211011079
M_154057_899107,0 LINCOLN ROAD,LINCOLN ROAD,0,01068,42.34110557100242,-72.0575366318674,250277211011079
M_153951_898254,0 LINCOLN ROAD,LINCOLN ROAD,0,01068,42.33342007897084,-72.05875513802675,250277211011072
M_153719_897386,0 RUTHERFORD ROAD,RUTHERFORD ROAD,0,01068,42.32559206423647,-72.0615007951948,250277211011095
M_153375_899397,0 NEW BRAINTREE ROAD,NEW BRAINTREE ROAD,0,01068,42.34367589951794,-72.06583607863186,250277211011072
M_154141_897362,0 RUTHERFORD ROAD,RUTHERFORD ROAD,0,01068,42.32540089625165,-72.05637915812768,250277211011095
M_154525_897927,0 LINCOLN ROAD,LINCOLN ROAD,0,01068,42.330509853361576,-72.05176479369464,250277211011095
M_154136_898104,0  LINCOLN ROAD,LINCOLN ROAD,0,01068,42.33208057075112,-72.05649855095514,250277211011095
M_154376_898071,0  LINCOLN ROAD,LINCOLN ROAD,0,01068,42.33179754335182,-72.05358395392433,250277211011095
M_156207_897629,0 SPENCER ROAD,SPENCER ROAD,0,01068,42.32792320196439,-72.03133448786552,250277211011108
M_155952_897675,0 SPENCER ROAD,SPENCER ROAD,0,01068,42.32832298241273,-72.03443178416698,250277211011108
M_156468_897634,0 SPENCER ROAD,SPENCER ROAD,0,01068,42.32798280887136,-72.02816826734055,250277211011108
M_157145_897791,0 EAST HILL ROAD,EAST HILL ROAD,0,01068,42.32943367631571,-72.01996612872131,250277211011122
M_153814_898645,0 LINCOLN ROAD,LINCOLN ROAD,0,01068,42.33693201854165,-72.06044861107692,250277211011072
M_157749_897475,0 EAST HILL ROAD,EAST HILL ROAD,0,01068,42.32662174317689,-72.01261484217689,250277211011102
M_157589_896787,0 FLINT ROAD,FLINT ROAD,0,01068,42.32041921901784,-72.01450566261751,250277211011128
M_157852_896857,0 FLINT ROAD,FLINT ROAD,0,01068,42.3210636457663,-72.01132026637339,250277211011128
M_158004_896369,0 FLINT ROAD,FLINT ROAD,0,01068,42.3166785154723,-72.00944095714064,250277211011102
M_157275_896445,0 SPENCER ROAD,SPENCER ROAD,0,01068,42.31732318185836,-72.01828962494712,250277211011129
M_155558_896953,0 SANDERS ROAD,SANDERS ROAD,0,01068,42.32180072961294,-72.03915666495679,250277211011108
M_156042_896875,0 SANDERS ROAD,SANDERS ROAD,0,01068,42.32112591330344,-72.03327916367581,250277211011108
M_148762_918456,NARROW LN,NARROW LN,nan,nan,42.51496339048486,-72.12350780234463,250277042001096
M_148553_918896,BAKERS LN,BAKERS LN,nan,01331,42.51891057266364,-72.12609030284987,250277042001096
M_148078_918929,BAKERS LN,BAKERS LN,nan,01331,42.51917611217745,-72.13187363554907,250277042001101
M_147712_919121,PETERSHAM RD,PETERSHAM RD,nan,nan,42.52088003539576,-72.1363450018382,250277042001101
M_146742_919302,PETERSHAM RD,PETERSHAM RD,nan,nan,42.52244367590892,-72.14816619089298,250277042001104
M_146928_919720,PETERSHAM RD,PETERSHAM RD,nan,nan,42.52621927923846,-72.14594112475633,250277042001104
M_146305_919706,WHITNEY RD,WHITNEY RD,nan,nan,42.526050527511416,-72.15352207850749,250277042001107
M_148009_919787,QUEEN LAKE RD,QUEEN LAKE RD,nan,nan,42.52689536966285,-72.13279077418095,250277042001101
M_147337_920530,PETERSHAM RD,PETERSHAM RD,nan,nan,42.53353879393003,-72.14103744982845,250277042001105
M_149169_919368,QUEEN LAKE RD,QUEEN LAKE RD,nan,nan,42.52320006552086,-72.11863574287624,250277042001096
M_150406_921172,BARRE RD,BARRE RD,nan,01331,42.53951976735262,-72.10373681621866,250277042001084
M_150124_920787,BARRE RD,BARRE RD,nan,nan,42.53603591830651,-72.10713629153777,250277042001085
M_150679_920883,QUEEN LAKE RD,QUEEN LAKE RD,nan,nan,42.5369354914541,-72.1003887738086,250277042001100
M_150524_921470,TEMPLETON RD,TEMPLETON RD,nan,nan,42.54220991778891,-72.102325998026,250277042001083
M_150057_921387,BARRE RD,BARRE RD,nan,nan,42.54143291239048,-72.10800391064501,250277042001084
M_150259_921422,BARRE RD,BARRE RD,nan,nan,42.5417609235594,-72.10554787913105,250277042001084
M_150480_921560,BARRE RD,BARRE RD,nan,nan,42.54301731244173,-72.10286938482179,250277042001083
M_150248_921768,TEMPLETON RD,TEMPLETON RD,nan,nan,42.54487496110277,-72.10571170046272,250277042001083
M_151302_916907,WILLIAMSVILLE RD,WILLIAMSVILLE RD,nan,01331,42.50118193122752,-72.09246900292915,250277042001119
M_151543_916381,WILLIAMSVILLE RD,WILLIAMSVILLE RD,nan,nan,42.496461774232976,-72.089492818769,250277042001119
M_151679_916092,WILLIAMSVILLE RD,WILLIAMSVILLE RD,nan,nan,42.493868567340655,-72.08781416520657,250277042001119
M_152122_916405,WILLIAMSVILLE RD,WILLIAMSVILLE RD,nan,nan,42.49671363716083,-72.08245133746458,250277042001117
M_152000_916959,WILLIAMSVILLE RD,WILLIAMSVILLE RD,nan,nan,42.50169338254843,-72.08398160262777,250277042001117
M_147377_921169,PETERSHAM RD,PETERSHAM RD,nan,01331,42.53929386084239,-72.14060898675802,250277042001105
M_146837_920606,WHITNEY RD,WHITNEY RD,nan,nan,42.53418896722623,-72.147130458209,250277042001105
M_146320_920341,WHITNEY RD,WHITNEY RD,nan,nan,42.53176792049327,-72.15339872323985,250277042001107
M_146032_920163,WHITNEY RD,WHITNEY RD,nan,nan,42.530145627051525,-72.15688746641177,250277042001110
M_145864_920261,WHITNEY RD,WHITNEY RD,nan,nan,42.531016170429616,-72.15894146173635,250277042001110
M_146737_921601,LINCOLN RD,LINCOLN RD,nan,nan,42.54313923939049,-72.148439742785,250277042001105
M_146251_921972,LINCOLN RD,LINCOLN RD,nan,nan,42.54644560579427,-72.1543908726648,250277042001106
M_146268_921528,WHITNEY RD,WHITNEY RD,nan,nan,42.54244984734364,-72.1541424510341,250277042001107
M_151879_917331,WILLIAMSVILLE RD,WILLIAMSVILLE RD,nan,nan,42.50503475370475,-72.08548474241935,250277042001117
M_147651_924076,30 POWERS MILLS RD,POWERS MILLS RD,30,01331,42.56548142283248,-72.13753806087604,250277042001056
M_148197_924823,OLD ROYALSTON RD,OLD ROYALSTON RD,nan,nan,42.572242505511,-72.13095607826396,250277042001024
M_144596_926317,STATE RD,STATE RD,nan,01331,42.585443355495656,-72.1749581675867,250277042001010
M_144623_925929,STATE RD,STATE RD,nan,nan,42.58195250930184,-72.17459187161595,250277042001010
M_150851_916508,WILLIAMSVILLE RD,WILLIAMSVILLE RD,nan,nan,42.49756169972301,-72.0979217466361,250277042001120
M_150331_916376,WILLIAMSVILLE RD,WILLIAMSVILLE RD,nan,nan,42.49634041303808,-72.1042362161333,250277042001120
M_150300_917152,WILLIAMSVILLE RD,WILLIAMSVILLE RD,nan,nan,42.5033241800209,-72.10468024911414,250277042001120
M_149657_916795,NARROW RD,NARROW RD,nan,nan,42.50006907959745,-72.11247192067232,250277042001120
M_148721_926530,ROYALSTON RD,ROYALSTON RD,nan,01331,42.58764369183189,-72.12472630859826,250277042001021
M_146770_927665,WILLIS RD,WILLIS RD,nan,nan,42.597729855155286,-72.14859936783849,250277042001010
M_146471_927555,WILLIS RD,WILLIS RD,nan,nan,42.59671911405299,-72.1522322463423,250277042001010
M_146638_927432,HIGHLAND AVE,HIGHLAND AVE,nan,01331,42.59562334962315,-72.15018606436169,250277042001010
M_145493_928488,WILLIS RD,WILLIS RD,nan,01331,42.60504999188455,-72.16423688669865,250277042001008
M_145917_928175,WILLIS RD,WILLIS RD,nan,nan,42.60226199226811,-72.15904064504214,250277042001009
M_145928_927929,WILLIS RD,WILLIS RD,nan,01331,42.60004827787812,-72.15888345169263,250277042001009
M_145618_928518,WILLIS RD,WILLIS RD,nan,nan,42.60532880280467,-72.16271650504315,250277042001009
M_146387_928853,WILLIS RD,WILLIS RD,nan,nan,42.60839785784622,-72.15337686459489,250277042001007
M_145698_929050,WILLIS RD,WILLIS RD,nan,01331,42.6101234202752,-72.16179193855052,250277042001007
M_145737_928849,WILLIS RD,WILLIS RD,nan,01331,42.60831675629214,-72.16129766334738,250277042001007
M_145901_928721,WILLIS RD,WILLIS RD,nan,nan,42.607175937918754,-72.1592870347203,250277042001007
M_146208_928332,WILLIS RD,WILLIS RD,nan,01331,42.6036954839616,-72.1555094411845,250277042001007
M_146236_928639,SCHOOL HOUSE RD,SCHOOL HOUSE RD,nan,nan,42.60646101655765,-72.1551969830661,250277042001007
M_148836_927208,TEMPLETON RD,TEMPLETON RD,nan,nan,42.59375462500972,-72.1233856935281,250277042001014
M_148518_928069,COLONY RD,COLONY RD,nan,01331,42.60148434581852,-72.12733724239,250277042001014
M_147936_929142,COLONY RD,COLONY RD,nan,nan,42.61110469164606,-72.13452624627152,250277042001001
M_148308_928848,COLONY RD,COLONY RD,nan,01331,42.60848294170962,-72.12996622550301,250277042001014
M_148608_928923,405 FREIGHT SHED RD,FREIGHT SHED RD,405,nan,42.6091779763266,-72.12631699294766,250277042001019
M_148951_917040,NARROW LN,NARROW LN,nan,nan,42.50222866926006,-72.12108250423242,250277042001096
M_148917_917609,NARROW LN,NARROW LN,nan,nan,42.50734870492594,-72.12154659140212,250277042001096
M_146574_930014,ROYALSTON RD,ROYALSTON RD,nan,nan,42.61886196122734,-72.15120602164146,250277042001007
M_146207_929865,ROYALSTON RD,ROYALSTON RD,nan,nan,42.617495367555065,-72.15566522466592,250277042001007
M_146498_930379,ROYALSTON RD,ROYALSTON RD,nan,01331,42.62214242845104,-72.1521663603283,250277042001007
M_149347_921611,BARRE RD,BARRE RD,nan,nan,42.54340350612623,-72.1166668355845,250277042001080
M_150526_917435,WILLIAMSVILLE RD,WILLIAMSVILLE RD,nan,nan,42.5058862040331,-72.10195498672103,250277042001120
M_150569_918331,WILLIAMSVILLE RD,WILLIAMSVILLE RD,nan,nan,42.51395492939772,-72.10150869667892,250277042001120
M_150300_918011,WILLIAMSVILLE RD,WILLIAMSVILLE RD,nan,nan,42.511057095922034,-72.10475434695202,250277042001120
M_149576_917889,NARROW LN,NARROW LN,nan,nan,42.50991227797986,-72.11355306818496,250277042001120
M_149862_917731,NARROW LN,NARROW LN,nan,nan,42.508508394699575,-72.11005942399999,250277042001120
M_151436_919450,WILLIAMSVILLE RD,WILLIAMSVILLE RD,nan,nan,42.5240829629237,-72.09105316971463,250277042001114
M_151092_919929,BURNSHIRT RD,BURNSHIRT RD,nan,nan,42.528373477269874,-72.09528040664394,250277042001114
M_147187_921649,0 LINCOLN RD,LINCOLN RD,0,nan,42.54360200748643,-72.1429659210824,250277042001105
M_146759_921179,LINCOLN RD,LINCOLN RD,nan,nan,42.53934185307763,-72.14813288087029,250277042001105
M_79269_923267,0  OFF WEST MAIN STREET,OFF WEST MAIN STREET,0,01070,42.55059368859568,-72.97004776656075,250158227001013
M_80099_923191,0  OFF STETSON AVENUE,OFF STETSON AVENUE,0,01070,42.55003793786241,-72.95992764323097,250158227001009
M_79716_922817,0  STETSON AVENUE,STETSON AVENUE,0,01070,42.54661244774528,-72.96451199683521,250158227001013
M_80089_922683,0  STETSON AVENUE,STETSON AVENUE,0,01070,42.54546386991894,-72.95994351926204,250158227001009
M_80914_922831,0  WEST MAIN STREET,WEST MAIN STREET,0,01070,42.546922704495096,-72.9499315271714,250158227001009
M_78556_917929,0  OFF WEST STREET,OFF WEST STREET,0,01070,42.50243509879554,-72.9776018423342,250158227001084
M_79635_917818,0  WEST STREET,WEST STREET,0,01070,42.501603488285966,-72.96445312053508,250158227001065
M_83287_922256,0  NORTH CENTRAL STREET,NORTH CENTRAL STREET,0,01070,42.54210656796156,-72.92092785095586,250158227001005
M_83230_922629,0  NORTH CENTRAL STREET,NORTH CENTRAL STREET,0,01070,42.54545543432668,-72.92169735488584,250158227001005
M_83736_922389,0  NORTH CENTRAL STREET,NORTH CENTRAL STREET,0,01070,42.54337092144757,-72.91548935346535,250158227001003
M_82769_922481,0  HAWLEY STREET,HAWLEY STREET,0,01070,42.544053964809954,-72.9272789242079,250158227001008
M_82480_922853,0  HAWLEY STREET,HAWLEY STREET,0,01070,42.54735878592948,-72.93087278880274,250158227001008
M_83319_922832,0  NORTH CENTRAL STREET,NORTH CENTRAL STREET,0,01070,42.547296008615085,-72.92065512466019,250158227001005
M_78565_917437,0  OFF WEST STREET,OFF WEST STREET,0,01070,42.49800794975312,-72.97738868796891,250158227001084
M_79800_917284,0  WEST STREET,WEST STREET,0,01070,42.49682235708166,-72.96233462124891,250158227001065
M_84476_922305,0  NORTH UNION STREET,NORTH UNION STREET,0,01070,42.54272502047162,-72.90646478812697,250158227001003
M_84922_922181,0  NORTH UNION STREET,NORTH UNION STREET,0,01070,42.5416749515332,-72.90101107637659,250158227001002
M_79433_922396,0  WEST MAIN STREET,WEST MAIN STREET,0,01070,42.5427792215456,-72.96786876720343,250158227001013
M_79518_921892,0  WEST MAIN STREET,WEST MAIN STREET,0,01070,42.53825585875436,-72.96672861691087,250158227001061
M_80517_921890,0  WEST MAIN STREET,WEST MAIN STREET,0,01070,42.53839185590221,-72.95456890291898,250158227001058
M_81298_922127,0  WEST MAIN STREET,WEST MAIN STREET,0,01070,42.5406446140515,-72.9451118235408,250158227001060
M_66291_881057,220  COLD SPRING RD,COLD SPRING RD,220,01255,42.16853395915248,-73.11828457747549,250039334003009
M_66958_879985,0  COLD SPRING RD,COLD SPRING RD,0,01255,42.15899797008453,-73.10996891139608,250039334003006
M_65723_880082,215  COLD SPRING RD,COLD SPRING RD,215,01255,42.15966028464249,-73.12493266337913,250039334003027
